id,voter_id,candidate_id,position_id,election_id,created_at,updated_at
4295,121,24,9,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4296,121,25,10,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4297,121,100,11,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4298,121,101,12,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4299,121,78,13,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4300,121,118,14,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4301,121,91,15,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4302,121,84,16,1,2026-05-22 08:36:56,2026-05-22 08:36:56
4303,123,1,1,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4304,123,2,2,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4305,123,4,3,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4306,123,5,4,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4307,123,6,5,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4308,123,7,6,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4309,123,20,7,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4310,123,25,10,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4311,123,113,11,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4312,123,116,13,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4313,123,118,14,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4314,123,80,15,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4315,123,81,16,1,2026-05-22 09:45:12,2026-05-22 09:45:12
4316,125,1,1,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4317,125,3,2,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4318,125,12,6,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4319,125,20,7,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4320,125,24,9,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4321,125,25,10,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4322,125,76,11,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4323,125,88,12,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4324,125,104,15,1,2026-05-22 11:07:11,2026-05-22 11:07:11
4325,126,3,2,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4326,126,4,3,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4327,126,6,5,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4328,126,20,7,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4329,126,25,10,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4330,126,100,11,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4331,126,78,13,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4332,126,79,14,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4333,126,119,15,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4334,126,105,16,1,2026-05-22 08:17:06,2026-05-22 08:17:06
4335,127,1,1,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4336,127,5,4,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4337,127,6,5,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4338,127,15,6,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4339,127,20,7,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4340,127,113,11,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4341,127,77,12,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4342,127,102,13,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4343,127,90,14,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4344,127,80,15,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4345,127,83,16,1,2026-05-22 09:23:01,2026-05-22 09:23:01
4346,128,1,1,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4347,128,4,3,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4348,128,16,6,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4349,128,21,7,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4350,128,25,10,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4351,128,76,11,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4352,128,88,12,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4353,128,78,13,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4354,128,90,14,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4355,128,111,16,1,2026-05-22 12:52:41,2026-05-22 12:52:41
4356,129,1,1,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4357,129,3,2,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4358,129,4,3,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4359,129,5,4,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4360,129,6,5,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4361,129,19,6,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4362,129,20,7,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4363,129,25,10,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4364,129,87,11,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4365,129,88,12,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4366,129,102,13,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4367,129,103,14,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4368,129,106,16,1,2026-05-22 16:10:15,2026-05-22 16:10:15
4369,130,2,2,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4370,130,4,3,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4371,130,6,5,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4372,130,21,7,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4373,130,24,9,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4374,130,88,12,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4375,130,102,13,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4376,130,79,14,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4377,130,119,15,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4378,130,108,16,1,2026-05-22 16:58:37,2026-05-22 16:58:37
4379,131,1,1,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4380,131,3,2,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4381,131,4,3,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4382,131,5,4,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4383,131,6,5,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4384,131,15,6,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4385,131,21,7,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4386,131,24,9,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4387,131,25,10,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4388,131,76,11,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4389,131,88,12,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4390,131,89,13,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4391,131,79,14,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4392,131,119,15,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4393,131,97,16,1,2026-05-22 14:54:56,2026-05-22 14:54:56
4394,132,1,1,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4395,132,3,2,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4396,132,4,3,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4397,132,5,4,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4398,132,6,5,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4399,132,18,6,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4400,132,20,7,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4401,132,24,9,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4402,132,25,10,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4403,132,100,11,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4404,132,88,12,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4405,132,78,13,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4406,132,118,14,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4407,132,104,15,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4408,132,111,16,1,2026-05-22 15:58:54,2026-05-22 15:58:54
4409,134,3,2,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4410,134,4,3,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4411,134,5,4,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4412,134,6,5,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4413,134,24,9,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4414,134,25,10,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4415,134,77,12,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4416,134,102,13,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4417,134,118,14,1,2026-05-22 09:55:43,2026-05-22 09:55:43
4418,137,4,3,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4419,137,5,4,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4420,137,6,5,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4421,137,8,6,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4422,137,24,9,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4423,137,114,12,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4424,137,102,13,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4425,137,80,15,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4426,137,107,16,1,2026-05-22 09:33:46,2026-05-22 09:33:46
4427,138,1,1,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4428,138,3,2,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4429,138,4,3,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4430,138,5,4,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4431,138,6,5,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4432,138,15,6,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4433,138,20,7,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4434,138,24,9,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4435,138,25,10,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4436,138,113,11,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4437,138,114,12,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4438,138,78,13,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4439,138,90,14,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4440,138,91,15,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4441,138,106,16,1,2026-05-22 08:48:48,2026-05-22 08:48:48
4442,139,1,1,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4443,139,3,2,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4444,139,4,3,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4445,139,5,4,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4446,139,6,5,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4447,139,16,6,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4448,139,24,9,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4449,139,25,10,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4450,139,76,11,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4451,139,88,12,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4452,139,102,13,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4453,139,79,14,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4454,139,91,15,1,2026-05-22 09:08:20,2026-05-22 09:08:20
4455,140,4,3,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4456,140,6,5,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4457,140,9,6,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4458,140,21,7,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4459,140,25,10,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4460,140,87,11,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4461,140,116,13,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4462,140,103,14,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4463,140,93,16,1,2026-05-22 13:33:33,2026-05-22 13:33:33
4464,141,1,1,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4465,141,3,2,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4466,141,4,3,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4467,141,5,4,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4468,141,6,5,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4469,141,16,6,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4470,141,24,9,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4471,141,76,11,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4472,141,78,13,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4473,141,91,15,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4474,141,107,16,1,2026-05-22 11:24:21,2026-05-22 11:24:21
4475,142,1,1,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4476,142,2,2,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4477,142,4,3,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4478,142,5,4,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4479,142,6,5,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4480,142,24,9,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4481,142,25,10,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4482,142,100,11,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4483,142,77,12,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4484,142,116,13,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4485,142,103,14,1,2026-05-22 08:35:42,2026-05-22 08:35:42
4486,146,1,1,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4487,146,2,2,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4488,146,4,3,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4489,146,5,4,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4490,146,6,5,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4491,146,19,6,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4492,146,21,7,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4493,146,24,9,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4494,146,25,10,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4495,146,113,11,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4496,146,77,12,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4497,146,102,13,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4498,146,90,14,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4499,146,91,15,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4500,146,105,16,1,2026-05-22 14:20:44,2026-05-22 14:20:44
4501,148,1,1,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4502,148,4,3,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4503,148,5,4,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4504,148,6,5,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4505,148,16,6,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4506,148,21,7,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4507,148,24,9,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4508,148,25,10,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4509,148,113,11,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4510,148,101,12,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4511,148,78,13,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4512,148,118,14,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4513,148,91,15,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4514,148,111,16,1,2026-05-22 10:39:44,2026-05-22 10:39:44
4515,149,1,1,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4516,149,4,3,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4517,149,6,5,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4518,149,8,6,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4519,149,20,7,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4520,149,24,9,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4521,149,25,10,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4522,149,76,11,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4523,149,114,12,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4524,149,90,14,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4525,149,91,15,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4526,149,107,16,1,2026-05-22 11:51:23,2026-05-22 11:51:23
4527,152,1,1,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4528,152,2,2,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4529,152,4,3,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4530,152,5,4,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4531,152,6,5,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4532,152,16,6,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4533,152,20,7,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4534,152,24,9,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4535,152,25,10,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4536,152,113,11,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4537,152,77,12,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4538,152,78,13,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4539,152,103,14,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4540,152,80,15,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4541,152,111,16,1,2026-05-22 10:53:38,2026-05-22 10:53:38
4542,154,2,2,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4543,154,4,3,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4544,154,5,4,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4545,154,19,6,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4546,154,20,7,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4547,154,24,9,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4548,154,25,10,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4549,154,87,11,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4550,154,88,12,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4551,154,116,13,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4552,154,119,15,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4553,154,97,16,1,2026-05-22 10:24:22,2026-05-22 10:24:22
4554,155,2,2,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4555,155,4,3,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4556,155,12,6,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4557,155,20,7,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4558,155,25,10,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4559,155,100,11,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4560,155,77,12,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4561,155,102,13,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4562,155,90,14,1,2026-05-22 09:34:41,2026-05-22 09:34:41
4563,157,1,1,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4564,157,2,2,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4565,157,4,3,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4566,157,5,4,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4567,157,6,5,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4568,157,21,7,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4569,157,24,9,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4570,157,25,10,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4571,157,87,11,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4572,157,116,13,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4573,157,79,14,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4574,157,80,15,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4575,157,83,16,1,2026-05-22 17:25:31,2026-05-22 17:25:31
4576,164,1,1,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4577,164,5,4,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4578,164,6,5,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4579,164,8,6,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4580,164,21,7,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4581,164,24,9,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4582,164,25,10,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4583,164,88,12,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4584,164,102,13,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4585,164,119,15,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4586,164,83,16,1,2026-05-22 08:15:03,2026-05-22 08:15:03
4587,165,1,1,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4588,165,2,2,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4589,165,5,4,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4590,165,6,5,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4591,165,9,6,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4592,165,21,7,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4593,165,24,9,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4594,165,25,10,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4595,165,87,11,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4596,165,101,12,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4597,165,89,13,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4598,165,103,14,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4599,165,80,15,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4600,165,81,16,1,2026-05-22 13:38:47,2026-05-22 13:38:47
4601,166,1,1,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4602,166,3,2,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4603,166,4,3,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4604,166,5,4,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4605,166,6,5,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4606,166,18,6,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4607,166,20,7,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4608,166,24,9,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4609,166,25,10,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4610,166,87,11,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4611,166,77,12,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4612,166,116,13,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4613,166,103,14,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4614,166,119,15,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4615,166,93,16,1,2026-05-22 14:05:55,2026-05-22 14:05:55
4616,168,1,1,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4617,168,2,2,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4618,168,4,3,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4619,168,5,4,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4620,168,6,5,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4621,168,8,6,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4622,168,21,7,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4623,168,24,9,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4624,168,25,10,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4625,168,100,11,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4626,168,77,12,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4627,168,116,13,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4628,168,79,14,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4629,168,104,15,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4630,168,97,16,1,2026-05-22 11:15:28,2026-05-22 11:15:28
4631,170,1,1,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4632,170,3,2,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4633,170,5,4,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4634,170,6,5,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4635,170,18,6,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4636,170,21,7,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4637,170,24,9,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4638,170,25,10,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4639,170,76,11,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4640,170,116,13,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4641,170,103,14,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4642,170,80,15,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4643,170,97,16,1,2026-05-22 13:18:29,2026-05-22 13:18:29
4644,173,1,1,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4645,173,3,2,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4646,173,4,3,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4647,173,5,4,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4648,173,6,5,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4649,173,20,7,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4650,173,24,9,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4651,173,77,12,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4652,173,79,14,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4653,173,111,16,1,2026-05-22 17:38:41,2026-05-22 17:38:41
4654,174,1,1,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4655,174,2,2,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4656,174,6,5,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4657,174,9,6,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4658,174,20,7,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4659,174,24,9,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4660,174,114,12,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4661,174,118,14,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4662,174,104,15,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4663,174,111,16,1,2026-05-22 10:22:46,2026-05-22 10:22:46
4664,177,1,1,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4665,177,2,2,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4666,177,4,3,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4667,177,5,4,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4668,177,6,5,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4669,177,15,6,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4670,177,20,7,1,2026-05-22 10:11:52,2026-05-22 10:11:52
4671,177,24,9,1,2026-05-22 10:11:52,2026-05-22 10:11:52
